...1,iati_identifier,reporting_org_text,reporting_org_ref,reporting_org_type,value_USD,transaction_date,transaction_type_code,transaction_type,provider_text,provider_ref,provider_type,receiver_text,receiver_ref,receiver_type,finance_type,covid_relevant,humanitarian,covid_matches,sector,country_region,value_USD_proportionate,id
29408,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,49161.6,2020-09-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",33110,ET,49161.6,29408
29409,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,49161.6,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",33110,ET,49161.6,29409
29412,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,900000,2020-03-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",31110,ET,900000,29412
29413,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,631705.34,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",31110,ET,631705.34,29413
29415,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,6945495.9,2020-03-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",31110,ET,6945495.9,29415
29416,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,1253479.05,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",31110,ET,1253479.05,29416
29417,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,4219843,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",31110,ET,4219843,29417
29418,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,1995910.71,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",31110,ET,1995910.71,29418
29419,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,9747324,2020-06-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",31110,ET,9747324,29419
29421,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,4097406,2020-03-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",15110,ET,4097406,29421
29422,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,2000000,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",31110,ET,2000000,29422
29423,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56E21CC8>,U.S. Agency for International Development,US-GOV-1,10,-4097406,2020-06-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,"Fintrac, Inc.","Fintrac, Inc.",70,110,MAYBE,NA,"('description',)",15110,ET,-4097406,29423
29462,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,79854,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",12262,ET,79854,29462
29463,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,147994.7,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13020,ET,147994.7,29463
29464,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,138593.65,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13010,ET,138593.65,29464
29465,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,20146,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",12262,ET,20146,29465
29466,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,113616,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13020,ET,113616,29466
29467,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,199939,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13030,ET,199939,29467
29468,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,83084,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13010,ET,83084,29468
29470,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,400000,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",12262,ET,400000,29470
29471,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,2438472,2020-03-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13020,ET,2438472,29471
29472,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,655422,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13020,ET,655422,29472
29473,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,1420000,2020-03-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13030,ET,1420000,29473
29474,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,650000,2020-03-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13030,ET,650000,29474
29475,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,1346842,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13030,ET,1346842,29475
29476,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,1554337.61,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13020,ET,1554337.61,29476
29477,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,73157.45,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13030,ET,73157.45,29477
29478,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,1100000,2020-06-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",12262,ET,1100000,29478
29479,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,3700000,2020-06-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13020,ET,3700000,29479
29480,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,4572555,2020-06-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13030,ET,4572555,29480
29481,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,-700000,2020-09-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",12262,ET,-700000,29481
29482,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56F28F48>,U.S. Agency for International Development,US-GOV-1,10,256198.96,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,Amref Health Africa,Amref Health Africa,22,110,MAYBE,NA,"('description',)",13020,ET,256198.96,29482
29483,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56FE20E8>,U.S. Agency for International Development,US-GOV-1,10,400000,2020-07-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,People in Need (Czech Republic),People in Need (Czech Republic),23,110,YES,NA,"('transaction-description',)",12264,ET,400000,29483
29484,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56FE20E8>,U.S. Agency for International Development,US-GOV-1,10,30925.14,2020-12-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,People in Need (Czech Republic),People in Need (Czech Republic),23,110,YES,NA,"('transaction-description',)",12264,ET,30925.14,29484
29485,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56FEF1D8>,U.S. Agency for International Development,US-GOV-1,10,700000,2020-07-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,World Vision,World Vision,22,110,YES,NA,"('transaction-description',)",12264,ET,700000,29485
29486,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56FEF1D8>,U.S. Agency for International Development,US-GOV-1,10,89498,2020-08-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,World Vision,World Vision,22,110,YES,NA,"('transaction-description',)",12264,ET,89498,29486
29487,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56FEF1D8>,U.S. Agency for International Development,US-GOV-1,10,15287,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,World Vision,World Vision,22,110,YES,NA,"('transaction-description',)",12264,ET,15287,29487
29488,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56FEF1D8>,U.S. Agency for International Development,US-GOV-1,10,178995,2020-10-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,World Vision,World Vision,22,110,YES,NA,"('transaction-description',)",12264,ET,178995,29488
29489,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56FEF1D8>,U.S. Agency for International Development,US-GOV-1,10,119330,2020-11-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,World Vision,World Vision,22,110,YES,NA,"('transaction-description',)",12264,ET,119330,29489
29490,US-GOV-1-<Element 'iati-identifier' at 0x0000019C56FEF1D8>,U.S. Agency for International Development,US-GOV-1,10,178995,2020-12-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,World Vision,World Vision,22,110,YES,NA,"('transaction-description',)",12264,ET,178995,29490
29755,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,108901,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,CM,108901,29755
29756,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,29548.22,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,CM,29548.22,29756
29758,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,95193.49,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,CM,95193.49,29758
29762,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,27901,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,SN,27901,29762
29763,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,14052.46,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,SN,14052.46,29763
29765,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,27491.96,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,SN,27491.96,29765
29767,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,750000,2020-04-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ID,750000,29767
29768,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,450000,2020-05-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ID,450000,29768
29769,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,400000,2020-04-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ML,400000,29769
29770,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,30351,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ML,30351,29770
29771,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,8806.38,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ML,8806.38,29771
29772,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,32773.88,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ML,32773.88,29772
29773,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,550000,2020-04-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,VN,550000,29773
29774,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,350000,2020-04-30,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TH,350000,29774
29775,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,1000000,2020-05-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TH,1000000,29775
29776,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,17994,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TH,17994,29776
29777,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,17905.46,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TH,17905.46,29777
29778,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,274010.02,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TH,274010.02,29778
29779,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,450000,2020-05-31,2,Outgoing Commitment,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TZ,450000,29779
29780,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,13639,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TZ,13639,29780
29781,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,12626.92,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TZ,12626.92,29781
29782,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,39558.71,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TZ,39558.71,29782
29785,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,28221,2020-04-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,BD,28221,29785
29786,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,49902,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,BD,49902,29786
29787,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,37643.67,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,BD,37643.67,29787
29788,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,43567.51,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,BD,43567.51,29788
29791,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,25218,2020-04-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ID,25218,29791
29792,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,82495,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ID,82495,29792
29793,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,95834.95,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ID,95834.95,29793
29794,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,73244.68,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,ID,73244.68,29794
29797,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,25641,2020-04-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,PH,25641,29797
29798,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,43129,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,PH,43129,29798
29799,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,204693.21,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,PH,204693.21,29799
29800,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,78516.51,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,PH,78516.51,29800
29803,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,24400,2020-04-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,VN,24400,29803
29804,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,70822,2020-06-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,VN,70822,29804
29805,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,95772.15,2020-07-31,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,VN,95772.15,29805
29806,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,44794.75,2020-09-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,VN,44794.75,29806
29809,US-GOV-1-<Element 'iati-identifier' at 0x0000019C571B6B38>,U.S. Agency for International Development,US-GOV-1,10,31056,2020-04-30,3,Disbursement,U.S. Agency for International Development,US-GOV-1,NA,ICF International,ICF International,70,110,YES,NA,"('transaction-description',)",12264,TH,31056,29809
